dataset,policy_episode,policy_layers,policy_neurons,policy_loss,policy_probs,lr optimizer,search_space,state,max depth of child network,child_steps_episod,steps,reward,network_accuracy,moving_accuracy,total_reward,gradients_entropty_avg,gradients_entropty_std,trainable_variables,time_taken
fashion_mst,213,2,35,101.768,"['0.064', '0.050', '0.050', '0.072']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.06, 0.7]",9,50,637,0.91,90.74,90.82,188.59,701.49,107.93,2712266,884.17
fashion_mst,214,2,35,102.914,"['0.069', '0.050', '0.050', '0.087']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.9]",9,50,637,0.91,90.64,90.78,189.49,699.69,92.01,2712266,884.97
fashion_mst,215,2,35,79.915,"['0.058', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.002, 0.95]",9,50,637,0.87,87.34,90.09,190.37,714.01,194.09,2712266,886.05
fashion_mst,216,2,35,39.521,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.001, 0.9]",9,50,735,0.87,87.43,88.81,191.24,713.48,189.41,2712266,888.06
fashion_mst,217,2,35,131.761,"['0.061', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.001, 0.85]",9,50,735,0.87,87.24,88.5,192.11,713.93,190.6,2712266,888.82
fashion_mst,218,2,35,98.894,"['0.058', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.005, 0.9]",9,50,1666,0.92,91.5,91.55,193.03,701.59,104.48,2712266,901.28
fashion_mst,219,2,35,113.58,"['0.061', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.005, 0.8]",9,50,147,0.92,91.71,91.73,193.94,700.66,92.52,2712266,906.49
fashion_mst,220,2,35,73.993,"['0.057', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.002, 0.7]",9,50,147,0.91,91.28,91.64,194.86,703.08,133.51,2712266,907.3
fashion_mst,221,2,35,95.313,"['0.068', '0.050', '0.050', '0.083']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,147,0.91,90.63,91.44,195.76,701.92,108.88,2712266,908.1
fashion_mst,222,2,35,93.528,"['0.059', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.08, 0.8]",9,50,245,0.91,90.8,91.14,196.67,698.71,75.55,2712266,909.98
fashion_mst,223,2,35,81.25,"['0.057', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.08, 0.95]",9,50,245,0.89,89.35,90.79,197.57,698.92,96.81,2712266,910.79
fashion_mst,224,2,35,85.237,"['0.061', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.003, 0.75]",9,50,1176,0.91,90.64,90.65,198.47,699.09,67.64,2712266,923.23
fashion_mst,225,2,35,87.928,"['0.062', '0.050', '0.050', '0.069']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.006, 0.85]",9,50,1176,0.87,86.85,89.89,199.34,713.61,196.39,2712266,924.0
fashion_mst,226,2,35,106.008,"['0.061', '0.050', '0.050', '0.068']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.04, 0.95]",9,50,1274,0.89,88.65,89.35,200.23,710.62,186.11,2712266,926.06
fashion_mst,227,2,35,111.832,"['0.057', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.005, 0.8]",9,50,784,0.91,90.98,91.01,201.14,703.96,108.04,2712266,943.54
fashion_mst,228,2,35,85.39,"['0.062', '0.050', '0.050', '0.069']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.001, 0.7]",9,50,784,0.91,90.68,90.95,202.04,702.45,94.74,2712266,944.29
fashion_mst,229,2,35,101.403,"['0.069', '0.050', '0.050', '0.087']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.85]",9,50,784,0.9,90.49,90.86,202.95,703.72,99.97,2712266,945.02
fashion_mst,230,2,35,92.869,"['0.062', '0.050', '0.050', '0.068']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.006, 0.8]",9,50,1274,0.91,90.88,90.9,203.86,702.68,97.68,2712266,951.57
fashion_mst,231,2,35,89.873,"['0.061', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.008, 0.9]",9,50,1274,0.87,87.37,90.19,204.73,716.26,200.16,2712266,952.35
fashion_mst,232,2,35,100.088,"['0.068', '0.050', '0.050', '0.086']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.8]",9,50,1519,0.9,90.34,90.42,205.63,703.47,108.07,2712266,955.95
fashion_mst,233,2,35,96.437,"['0.056', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.07, 0.75]",9,50,1666,0.9,90.31,90.56,206.54,702.58,133.36,2712266,958.32
fashion_mst,234,2,35,105.799,"['0.063', '0.050', '0.050', '0.071']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.001, 0.75]",9,50,1764,0.9,90.49,90.51,207.44,702.59,124.89,2712266,960.26
fashion_mst,235,2,35,109.999,"['0.061', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.04, 0.75]",9,50,1764,0.87,87.24,89.86,208.31,717.16,209.94,2712266,961.08
fashion_mst,236,2,35,98.748,"['0.068', '0.050', '0.050', '0.086']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.75]",9,50,539,0.91,90.9,90.93,209.22,698.04,85.3,2712266,970.12
fashion_mst,237,2,35,132.763,"['0.065', '0.050', '0.050', '0.075']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.008, 0.7]",9,50,539,0.88,87.53,90.25,210.1,710.05,159.62,2712266,970.99
fashion_mst,238,2,35,95.54,"['0.059', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.006, 0.85]",9,50,1225,0.91,91.31,91.33,211.01,698.84,69.88,2712266,980.14
fashion_mst,239,2,35,93.559,"['0.060', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.02, 0.85]",9,50,1225,0.88,87.69,90.6,211.89,710.12,171.81,2712266,981.01
fashion_mst,240,2,35,120.32,"['0.057', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.008, 0.9]",9,50,1568,0.91,91.12,91.17,212.8,699.06,76.32,2712266,986.09
fashion_mst,241,2,35,83.723,"['0.065', '0.050', '0.050', '0.077']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.95]",9,50,1568,0.85,84.77,89.89,213.65,731.53,278.19,2712266,986.88
fashion_mst,242,2,35,67.558,"['0.060', '0.050', '0.050', '0.065']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.002, 0.7]",9,50,1372,0.91,90.71,90.72,214.55,703.23,103.7,2712266,1007.95
fashion_mst,243,2,35,93.159,"['0.060', '0.050', '0.050', '0.065']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.003, 0.75]",9,50,1666,0.91,90.89,90.89,215.46,702.9,98.56,2712266,1012.13
fashion_mst,244,2,35,74.599,"['0.057', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.004, 0.7]",9,50,1666,0.85,85.38,89.79,216.32,727.91,245.42,2712266,1012.93
fashion_mst,245,2,35,92.78,"['0.060', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.07, 0.9]",9,50,1715,0.89,88.75,89.54,217.2,702.9,124.59,2712266,1014.47
fashion_mst,246,2,35,97.319,"['0.067', '0.050', '0.050', '0.085']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.7]",9,50,98,0.9,90.29,90.38,218.11,700.12,100.49,2712266,1018.46
fashion_mst,247,2,35,71.728,"['0.061', '0.050', '0.050', '0.068']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.04, 0.75]",9,50,98,0.87,86.98,89.7,218.98,717.84,223.93,2712266,1019.32
fashion_mst,248,2,35,60.454,"['0.055', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.03, 0.7]",9,50,441,0.88,87.99,88.2,219.86,712.64,158.81,2712266,1023.84
fashion_mst,249,2,35,86.576,"['0.055', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.002, 0.8]",9,50,1617,0.91,91.37,91.38,220.77,699.73,72.79,2712266,1039.48
fashion_mst,250,2,35,89.759,"['0.058', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.02, 0.95]",9,50,1617,0.87,87.2,90.55,221.64,714.32,179.33,2712266,1040.31
fashion_mst,251,2,35,90.799,"['0.056', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.07, 0.8]",9,50,1813,0.91,90.67,90.77,222.55,698.43,78.99,2712266,1043.44
fashion_mst,252,2,35,73.53,"['0.062', '0.050', '0.050', '0.072']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.8]",9,50,1862,0.9,90.09,90.63,223.45,698.69,82.32,2712266,1045.11
fashion_mst,253,2,35,100.99,"['0.068', '0.050', '0.050', '0.087']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.85]",9,50,1874,0.9,90.28,90.56,224.35,697.83,80.95,2712266,1046.11
fashion_mst,254,2,35,90.429,"['0.063', '0.050', '0.050', '0.071']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.08, 0.9]",9,50,49,0.89,89.46,90.3,225.25,701.43,87.22,2712266,1047.26
fashion_mst,255,2,35,102.205,"['0.068', '0.050', '0.050', '0.088']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.9]",9,50,98,0.89,89.02,89.91,226.14,702.37,123.21,2712266,1048.63
fashion_mst,256,2,35,106.099,"['0.068', '0.050', '0.050', '0.090']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,392,0.9,90.28,90.29,227.04,699.94,95.78,2712266,1052.77
fashion_mst,257,2,35,90.187,"['0.055', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.04, 0.8]",9,50,392,0.87,87.49,89.73,227.92,710.8,160.38,2712266,1053.49
fashion_mst,258,2,35,73.342,"['0.058', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.08, 0.7]",9,50,539,0.9,89.95,90.07,228.82,697.89,102.65,2712266,1055.98
fashion_mst,259,2,35,54.483,"['0.058', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.03, 0.85]",9,50,1078,0.91,90.68,90.74,229.72,699.93,96.44,2712266,1063.11
fashion_mst,260,2,35,93.266,"['0.066', '0.050', '0.050', '0.084']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.85]",9,50,1127,0.9,90.0,90.62,230.62,699.6,98.35,2712266,1064.42
fashion_mst,261,2,35,77.38,"['0.057', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.001, 0.75]",9,50,1127,0.87,87.43,89.98,231.5,711.9,169.96,2712266,1065.19
fashion_mst,262,2,35,89.589,"['0.065', '0.050', '0.050', '0.081']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1176,0.85,84.95,88.97,232.35,714.97,249.36,2712266,1066.57
fashion_mst,263,2,35,104.63,"['0.068', '0.050', '0.050', '0.089']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1323,0.87,86.66,88.03,233.21,715.91,173.89,2712266,1069.2
fashion_mst,264,2,35,140.149,"['0.063', '0.050', '0.050', '0.073']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.003, 0.85]",9,50,245,0.9,89.94,89.95,234.11,709.17,137.87,2712266,1079.52
fashion_mst,265,2,35,80.004,"['0.057', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.07, 0.85]",9,50,245,0.9,89.85,89.93,235.01,705.29,113.93,2712266,1080.27
fashion_mst,266,2,35,91.999,"['0.066', '0.050', '0.050', '0.083']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.75]",9,50,294,0.9,89.93,89.94,235.91,704.06,106.91,2712266,1081.5
fashion_mst,267,2,35,62.104,"['0.054', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.006, 0.95]",9,50,294,0.87,86.8,89.31,236.78,718.67,199.22,2712266,1082.3
fashion_mst,268,2,35,85.807,"['0.064', '0.050', '0.050', '0.079']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.75]",9,50,441,0.87,87.04,88.04,237.65,716.09,162.24,2712266,1084.8
fashion_mst,269,2,35,67.745,"['0.057', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.02, 0.95]",9,50,441,0.87,87.0,87.83,238.52,711.01,149.97,2712266,1085.56
fashion_mst,270,2,35,74.077,"['0.058', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.001, 0.95]",9,50,539,0.87,87.28,87.55,239.39,711.02,137.75,2712266,1087.57
fashion_mst,271,2,35,57.896,"['0.058', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.06, 0.85]",9,50,539,0.87,86.73,87.39,240.26,714.0,175.82,2712266,1088.3
fashion_mst,272,2,35,90.876,"['0.055', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.001, 0.8]",9,50,637,0.87,86.83,87.15,241.13,714.69,172.2,2712266,1090.29
fashion_mst,273,2,35,151.161,"['0.064', '0.050', '0.050', '0.077']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.006, 0.7]",9,50,1372,0.88,87.98,87.99,242.01,713.51,172.48,2712266,1100.31
fashion_mst,274,2,35,102.883,"['0.067', '0.050', '0.050', '0.090']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,1421,0.88,88.13,88.16,242.89,711.42,170.62,2712266,1102.27
fashion_mst,275,2,35,101.889,"['0.058', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.08, 0.95]",9,50,1519,0.88,88.02,88.37,243.77,712.1,166.32,2712266,1104.42
fashion_mst,276,2,35,111.788,"['0.058', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.001, 0.95]",9,50,1029,0.9,90.38,90.39,244.67,709.42,156.07,2712266,1121.02
fashion_mst,277,2,35,96.078,"['0.055', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.09, 0.75]",9,50,1029,0.85,85.36,89.38,245.53,719.33,237.18,2712266,1121.83
fashion_mst,278,2,35,83.34,"['0.056', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.01, 0.7]",9,50,1225,0.87,87.13,87.65,246.4,717.85,202.54,2712266,1125.03
fashion_mst,279,2,35,86.715,"['0.065', '0.050', '0.050', '0.080']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1862,0.9,90.33,90.35,247.3,703.81,119.58,2712266,1133.6
fashion_mst,280,2,35,97.396,"['0.058', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.007, 0.75]",9,50,1274,0.91,91.44,91.44,248.21,702.19,96.74,2712266,1150.24
fashion_mst,281,2,35,90.453,"['0.065', '0.050', '0.050', '0.082']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,1323,0.91,91.14,91.39,249.13,700.29,87.72,2712266,1151.52
fashion_mst,282,2,35,88.672,"['0.056', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.002, 0.85]",9,50,1372,0.91,91.23,91.34,250.04,702.55,109.14,2712266,1152.75
fashion_mst,283,2,35,105.942,"['0.061', '0.050', '0.050', '0.070']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.002, 0.9]",9,50,1372,0.88,87.64,90.6,250.91,711.91,172.4,2712266,1153.58
fashion_mst,284,2,35,66.786,"['0.059', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.004, 0.95]",9,50,1764,0.91,91.28,91.29,251.83,700.47,80.98,2712266,1158.92
fashion_mst,285,2,35,98.954,"['0.067', '0.050', '0.050', '0.088']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.8]",9,50,1813,0.91,90.89,91.22,252.74,699.28,89.15,2712266,1160.27
fashion_mst,286,2,35,49.415,"['0.058', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.07, 0.75]",9,50,1874,0.9,90.36,91.02,253.64,698.73,86.03,2712266,1161.96
fashion_mst,287,2,35,97.663,"['0.066', '0.050', '0.050', '0.087']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.75]",9,50,1874,0.9,90.31,90.88,254.54,698.79,83.11,2712266,1162.41
fashion_mst,288,2,35,111.419,"['0.058', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.001, 0.85]",9,50,49,0.9,90.46,90.75,255.45,698.7,79.57,2712266,1163.52
fashion_mst,289,2,35,149.414,"['0.062', '0.050', '0.050', '0.072']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.04, 0.95]",9,50,49,0.9,89.85,90.57,256.35,698.62,71.27,2712266,1164.35
fashion_mst,290,2,35,91.733,"['0.057', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.001, 0.75]",9,50,196,0.9,90.05,90.23,257.25,698.29,62.43,2712266,1166.65
fashion_mst,291,2,35,61.524,"['0.056', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.09, 0.9]",9,50,196,0.89,89.08,90.0,258.14,704.58,151.45,2712266,1167.41
fashion_mst,292,2,35,133.69,"['0.064', '0.050', '0.050', '0.078']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.006, 0.85]",9,50,1813,0.91,91.44,91.5,259.05,700.03,90.16,2712266,1187.87
fashion_mst,293,2,35,103.735,"['0.067', '0.050', '0.050', '0.091']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.7]",9,50,1813,0.91,91.1,91.42,259.96,698.88,79.72,2712266,1188.67
fashion_mst,294,2,35,74.09,"['0.059', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.02, 0.85]",9,50,1813,0.87,86.97,90.53,260.83,711.71,169.08,2712266,1189.5
fashion_mst,295,2,35,101.13,"['0.056', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.09, 0.7]",9,50,98,0.87,86.7,88.27,261.7,713.94,202.34,2712266,1192.32
fashion_mst,296,2,35,62.348,"['0.053', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.09, 0.9]",9,50,490,0.89,89.1,89.54,262.59,702.78,145.45,2712266,1197.91
fashion_mst,297,2,35,80.338,"['0.063', '0.050', '0.050', '0.077']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.85]",9,50,490,0.86,86.02,88.84,263.45,712.45,174.45,2712266,1198.72
fashion_mst,298,2,35,95.589,"['0.059', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.02, 0.8]",9,50,1323,0.91,91.21,91.26,264.36,701.5,102.67,2712266,1209.74
fashion_mst,299,2,35,98.666,"['0.066', '0.050', '0.050', '0.088']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.8]",9,50,1323,0.91,90.87,91.18,265.27,700.22,88.38,2712266,1210.6
fashion_mst,300,2,35,53.647,"['0.056', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.002, 0.85]",9,50,1874,0.91,91.34,91.37,266.18,699.75,79.1,2712266,1218.54
fashion_mst,301,2,35,117.141,"['0.061', '0.050', '0.050', '0.072']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.005, 0.95]",9,50,147,0.91,91.42,91.46,267.1,699.42,86.86,2712266,1220.86
fashion_mst,302,2,35,76.313,"['0.057', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.004, 0.9]",9,50,147,0.91,91.3,91.43,268.01,699.44,86.49,2712266,1221.73
fashion_mst,303,2,35,99.814,"['0.058', '0.050', '0.050', '0.065']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.003, 0.95]",9,50,147,0.88,87.64,90.67,268.89,709.22,145.78,2712266,1222.59
fashion_mst,304,2,35,51.386,"['0.055', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.07, 0.95]",9,50,294,0.9,89.51,90.04,269.78,702.78,108.62,2712266,1225.33
fashion_mst,305,2,35,88.431,"['0.065', '0.050', '0.050', '0.083']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.06, 0.75]",9,50,1029,0.91,90.96,90.97,270.69,701.81,115.75,2712266,1234.35
fashion_mst,306,2,35,103.649,"['0.067', '0.050', '0.050', '0.090']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1029,0.9,90.47,90.87,271.6,698.2,96.04,2712266,1235.36
fashion_mst,307,2,35,123.999,"['0.063', '0.050', '0.050', '0.076']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.008, 0.7]",9,50,1029,0.86,86.09,89.91,272.46,710.16,164.76,2712266,1236.2
fashion_mst,308,2,35,102.166,"['0.066', '0.050', '0.050', '0.090']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,1078,0.9,89.99,90.01,273.36,703.54,106.98,2712266,1237.62
fashion_mst,309,2,35,116.551,"['0.061', '0.050', '0.050', '0.072']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.007, 0.95]",9,50,1666,0.91,91.19,91.22,274.27,701.9,112.04,2712266,1245.55
fashion_mst,310,2,35,100.87,"['0.066', '0.050', '0.050', '0.090']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.9]",9,50,1666,0.91,91.05,91.19,275.18,699.89,97.23,2712266,1246.38
fashion_mst,311,2,35,104.719,"['0.066', '0.050', '0.050', '0.091']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,1715,0.91,91.11,91.2,276.09,699.34,70.43,2712266,1247.66
fashion_mst,312,2,35,101.586,"['0.059', '0.050', '0.050', '0.068']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.003, 0.7]",9,50,441,0.91,91.36,91.37,277.01,698.61,66.25,2712266,1255.53
fashion_mst,313,2,35,132.796,"['0.062', '0.050', '0.050', '0.075']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.006, 0.9]",9,50,637,0.91,91.42,91.45,277.92,698.71,70.76,2712266,1258.5
fashion_mst,314,2,35,101.948,"['0.066', '0.050', '0.050', '0.091']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,637,0.9,89.63,91.09,278.82,700.43,130.8,2712266,1259.36
fashion_mst,315,2,35,27.539,"['0.053', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.08, 0.8]",9,50,784,0.91,90.7,90.92,279.72,700.59,96.36,2712266,1261.94
fashion_mst,316,2,35,87.265,"['0.064', '0.050', '0.050', '0.082']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.9]",9,50,833,0.9,90.34,90.79,280.63,701.16,109.13,2712266,1263.37
fashion_mst,317,2,35,78.512,"['0.054', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.04, 0.75]",9,50,1519,0.91,91.24,91.41,281.54,699.22,74.66,2712266,1272.26
fashion_mst,318,2,35,61.149,"['0.059', '0.050', '0.050', '0.068']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.7]",9,50,1519,0.87,87.04,90.53,282.41,712.84,170.07,2712266,1273.1
fashion_mst,319,2,35,129.343,"['0.061', '0.050', '0.050', '0.073']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.04, 0.85]",9,50,1568,0.87,86.67,89.25,283.28,711.61,195.52,2712266,1274.45
fashion_mst,320,2,35,94.212,"['0.058', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.006, 0.8]",9,50,539,0.92,91.63,91.68,284.19,698.76,71.63,2712266,1285.89
fashion_mst,321,2,35,98.026,"['0.065', '0.050', '0.050', '0.089']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.8]",9,50,539,0.91,91.27,91.6,285.11,698.47,80.9,2712266,1286.73
